Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,4726.02,безналичный,Минск,МаксБанк-BGMP-664,21-12-2000,11:23:04,неправильный ввод пин-кода,да,50.46
юр. лицо,списание средств,4486.85,наличный,Гомель,МаксБанк-SLOC-373,04-09-2008,19:31:00,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2859.17,безналичный,Могилев,МаксБанк-DHJM-966,27-07-2010,07:53:16,успешно,нет,0.0
юр. лицо,получение средств,4255.32,наличный,Гомель,Белинвестбанк-QAJF-184,27-05-2008,12:08:10,успешно,нет,0.0
юр. лицо,списание средств,2608.66,наличный,Могилев,МаксБанк-ESTD-429,24-02-2016,05:50:17,успешно,да,46.94
юр. лицо,списание средств,1867.55,наличный,Гомель,Беларусбанк-WMFM-292,03-10-2011,13:20:06,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3448.42,наличный,Брест,Приорбанк-OKJV-151,08-07-2021,22:21:51,успешно,нет,0.0
юр. лицо,получение средств,4680.75,наличный,Минск,МаксБанк-BXCT-800,14-11-2006,15:27:39,успешно,нет,0.0
юр. лицо,получение средств,1424.01,наличный,Могилев,Беларусбанк-AENX-406,01-05-2010,11:13:17,успешно,нет,0.0
юр. лицо,получение средств,3102.8,безналичный,Могилев,БелАгропромбанк-AFDC-704,04-09-2016,20:46:48,успешно,нет,0.0
юр. лицо,получение средств,4695.27,безналичный,Брест,МаксБанк-IBXF-193,11-06-2002,00:02:13,успешно,нет,0.0
юр. лицо,списание средств,2441.31,наличный,Гродно,БелАгропромбанк-LRNY-478,08-02-2001,04:46:36,успешно,да,59.61
юр. лицо,получение средств,791.07,наличный,Брест,МаксБанк-MFWI-404,03-01-2023,12:12:35,успешно,нет,0.0
юр. лицо,получение средств,1161.23,безналичный,Могилев,МаксБанк-WXVD-538,31-03-2015,05:59:26,успешно,нет,0.0
юр. лицо,получение средств,301.24,наличный,Витебск,Белинвестбанк-APVR-260,14-07-2002,14:21:05,успешно,нет,0.0
юр. лицо,получение средств,1494.57,наличный,Гомель,БелАгропромбанк-LJXA-796,15-02-2016,11:40:25,успешно,нет,0.0
юр. лицо,получение средств,3166.61,наличный,Брест,МаксБанк-IIPV-553,11-11-2015,00:50:59,успешно,нет,0.0
юр. лицо,получение средств,56.47,безналичный,Могилев,МаксБанк-BBYV-651,12-09-2024,18:52:20,успешно,нет,0.0
юр. лицо,получение средств,333.6,безналичный,Минск,Беларусбанк-CCDY-430,30-04-2012,15:03:53,успешно,нет,0.0
юр. лицо,получение средств,2692.91,безналичный,Минск,Белинвестбанк-VHFP-839,30-04-2001,07:35:27,успешно,нет,0.0
юр. лицо,списание средств,1856.88,наличный,Гродно,МаксБанк-HCIN-453,29-08-2002,12:05:15,успешно,нет,0.0
юр. лицо,списание средств,3794.73,наличный,Гомель,БелАгропромбанк-BKMU-157,14-01-2003,06:55:55,успешно,да,212.78
юр. лицо,списание средств,1118.75,наличный,Брест,МаксБанк-FQPS-761,24-04-2011,00:58:25,недостаточно средств,да,34.95
юр. лицо,получение средств,3050.49,наличный,Могилев,МаксБанк-UHVT-288,23-10-2004,14:22:13,успешно,нет,0.0
юр. лицо,получение средств,1962.25,наличный,Брест,Белинвестбанк-YGQP-431,27-02-2019,07:22:01,успешно,нет,0.0
юр. лицо,получение средств,4297.98,безналичный,Брест,Беларусбанк-VDXI-515,27-05-2002,09:13:01,успешно,нет,0.0
юр. лицо,получение средств,3674.07,наличный,Гомель,БелАгропромбанк-IQNM-862,18-03-2021,09:15:29,успешно,нет,0.0
юр. лицо,получение средств,3397.94,наличный,Гомель,Приорбанк-AJVK-727,09-10-2009,09:27:13,успешно,нет,0.0
юр. лицо,списание средств,4511.65,безналичный,Минск,МаксБанк-CRRS-503,22-10-2000,23:40:04,успешно,нет,0.0
юр. лицо,списание средств,746.99,наличный,Могилев,МаксБанк-MTOU-225,09-11-2008,08:56:02,недостаточно средств,да,60.25
юр. лицо,получение средств,2628.35,безналичный,Брест,Белинвестбанк-ZQEV-414,23-11-2017,06:18:13,успешно,нет,0.0
юр. лицо,списание средств,56.08,безналичный,Гомель,Приорбанк-QYIS-922,22-08-2002,10:06:18,неправильный ввод пин-кода,да,2.35
юр. лицо,получение средств,4486.53,безналичный,Витебск,Белинвестбанк-TOYG-340,08-10-2010,21:54:54,успешно,нет,0.0
юр. лицо,получение средств,3467.14,наличный,Гродно,Белинвестбанк-XFXG-239,27-01-2012,11:41:14,успешно,нет,0.0
юр. лицо,списание средств,1152.05,безналичный,Гомель,Беларусбанк-UQZD-452,19-01-2011,17:40:09,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4177.28,безналичный,Минск,Приорбанк-AEFL-259,09-01-2017,02:10:16,успешно,нет,0.0
юр. лицо,списание средств,2407.78,безналичный,Гомель,Приорбанк-YECR-213,26-09-2019,15:41:15,успешно,да,39.96
юр. лицо,получение средств,2198.51,безналичный,Минск,Белинвестбанк-UEMZ-881,30-11-2021,05:09:04,успешно,нет,0.0
юр. лицо,списание средств,4937.3,наличный,Витебск,БелАгропромбанк-BFPA-237,03-01-2024,14:04:55,успешно,нет,0.0
юр. лицо,получение средств,1258.27,безналичный,Минск,Беларусбанк-BJLA-518,15-09-2007,19:22:36,успешно,нет,0.0
юр. лицо,списание средств,4639.47,наличный,Могилев,МаксБанк-DPWO-379,07-10-2005,05:33:18,успешно,да,458.5
юр. лицо,списание средств,704.54,безналичный,Витебск,Беларусбанк-CDTL-614,18-01-2014,18:19:03,успешно,нет,0.0
юр. лицо,списание средств,3654.1,безналичный,Витебск,Беларусбанк-TCUE-546,22-06-2014,15:42:45,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3273.42,наличный,Минск,МаксБанк-APNN-194,16-07-2001,02:06:57,успешно,нет,0.0
юр. лицо,получение средств,3209.26,наличный,Минск,Беларусбанк-UWRX-195,20-05-2015,18:03:47,успешно,нет,0.0
юр. лицо,списание средств,4537.5,наличный,Минск,Белинвестбанк-EWRA-487,12-08-2001,23:45:00,неправильный ввод пин-кода,да,282.26
юр. лицо,списание средств,272.06,безналичный,Гродно,МаксБанк-TISY-628,04-07-2012,05:59:12,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,2103.79,наличный,Гродно,МаксБанк-DLYL-223,07-05-2022,16:51:33,успешно,нет,0.0
юр. лицо,списание средств,4400.17,безналичный,Могилев,МаксБанк-HJJT-893,18-03-2007,09:30:47,недостаточно средств,нет,0.0
