Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,4364.96,наличный,Могилев,БелАгропромбанк-WQVA-902,31-03-2006,15:48:33,успешно,нет,0.0
физ. лицо,получение средств,2318.11,наличный,Гомель,БелАгропромбанк-LMPQ-802,11-05-2005,18:09:28,успешно,нет,0.0
физ. лицо,списание средств,3878.25,наличный,Могилев,Приорбанк-JYTB-720,10-09-2016,20:00:15,успешно,да,90.74
физ. лицо,списание средств,3427.09,наличный,Гомель,МаксБанк-EKHQ-983,23-11-2017,11:19:55,недостаточно средств,да,304.67
физ. лицо,получение средств,1949.92,безналичный,Витебск,Беларусбанк-XRVM-434,17-06-2024,00:41:14,успешно,нет,0.0
физ. лицо,получение средств,998.03,безналичный,Брест,Беларусбанк-INSI-769,11-10-2024,23:11:25,успешно,нет,0.0
физ. лицо,получение средств,1868.68,наличный,Могилев,Белинвестбанк-SIEO-913,08-10-2005,12:27:28,успешно,нет,0.0
физ. лицо,получение средств,452.68,наличный,Гомель,Приорбанк-HVHS-861,15-11-2002,19:05:10,успешно,нет,0.0
физ. лицо,списание средств,2522.55,наличный,Могилев,Приорбанк-KMSG-122,22-05-2000,17:05:26,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2183.44,безналичный,Минск,Беларусбанк-IXVU-597,01-11-2012,22:48:47,недостаточно средств,нет,0.0
физ. лицо,получение средств,1674.52,безналичный,Гомель,МаксБанк-TSGM-364,18-03-2017,07:44:15,успешно,нет,0.0
физ. лицо,получение средств,729.03,наличный,Гродно,Приорбанк-LAOG-997,24-10-2005,02:05:09,успешно,нет,0.0
физ. лицо,получение средств,970.19,наличный,Витебск,Беларусбанк-BPAT-518,09-08-2009,19:12:19,успешно,нет,0.0
физ. лицо,получение средств,3088.58,наличный,Могилев,БелАгропромбанк-IIZM-424,25-01-2004,05:52:21,успешно,нет,0.0
физ. лицо,списание средств,1549.49,безналичный,Гродно,МаксБанк-GQOU-362,28-03-2011,05:43:29,успешно,да,144.68
физ. лицо,получение средств,592.18,безналичный,Витебск,Белинвестбанк-OIQM-749,31-01-2022,03:01:26,успешно,нет,0.0
физ. лицо,списание средств,19.54,безналичный,Витебск,Приорбанк-DMRU-299,25-07-2024,01:34:54,успешно,нет,0.0
физ. лицо,списание средств,2086.05,безналичный,Брест,МаксБанк-ZIOI-499,15-09-2005,18:51:49,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2332.13,наличный,Гродно,Белинвестбанк-XLLK-441,24-04-2011,23:35:45,неправильный ввод пин-кода,да,50.82
физ. лицо,списание средств,4513.27,безналичный,Гродно,Беларусбанк-HQHH-956,08-08-2017,05:16:25,успешно,да,143.89
физ. лицо,получение средств,2821.07,наличный,Могилев,Белинвестбанк-VKRX-668,13-01-2021,14:20:04,успешно,нет,0.0
физ. лицо,списание средств,108.57,безналичный,Витебск,Беларусбанк-UVVF-203,09-05-2019,11:24:32,успешно,нет,0.0
физ. лицо,списание средств,230.39,безналичный,Гомель,Беларусбанк-JWLP-656,14-06-2010,21:19:03,неправильный ввод пин-кода,да,11.44
физ. лицо,получение средств,3425.99,наличный,Витебск,Белинвестбанк-WWAR-527,07-01-2021,21:28:16,успешно,нет,0.0
физ. лицо,списание средств,2878.8,наличный,Витебск,Белинвестбанк-PHES-713,14-10-2003,03:04:50,недостаточно средств,да,50.42
физ. лицо,получение средств,272.97,наличный,Витебск,Беларусбанк-ORSI-443,13-08-2000,14:36:41,успешно,нет,0.0
физ. лицо,списание средств,2882.12,безналичный,Гомель,Приорбанк-OKRH-220,09-07-2002,18:38:27,успешно,нет,0.0
физ. лицо,списание средств,4037.77,наличный,Гродно,МаксБанк-RWDC-291,03-04-2011,17:13:00,неправильный ввод пин-кода,да,43.55
физ. лицо,получение средств,497.89,наличный,Витебск,Беларусбанк-ZLZD-415,16-10-2009,00:31:31,успешно,нет,0.0
физ. лицо,списание средств,3817.67,наличный,Минск,Белинвестбанк-YPFY-701,28-02-2021,05:46:18,неправильный ввод пин-кода,да,113.26
физ. лицо,получение средств,2977.19,безналичный,Гомель,Беларусбанк-CBOB-743,03-01-2006,17:00:30,успешно,нет,0.0
физ. лицо,списание средств,4349.92,наличный,Гродно,БелАгропромбанк-YXCX-395,19-08-2001,01:07:34,успешно,да,142.49
физ. лицо,списание средств,3827.28,наличный,Минск,Приорбанк-BKNG-141,07-07-2019,18:12:42,недостаточно средств,нет,0.0
физ. лицо,получение средств,235.4,наличный,Брест,Белинвестбанк-GDWI-835,12-04-2023,18:01:07,успешно,нет,0.0
физ. лицо,списание средств,532.76,безналичный,Гродно,Беларусбанк-NXZT-617,30-12-2021,16:37:52,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1291.89,безналичный,Гомель,Белинвестбанк-DIJG-782,26-10-2024,15:17:44,успешно,нет,0.0
физ. лицо,получение средств,4682.76,наличный,Гродно,Беларусбанк-CQYO-554,19-04-2005,05:20:09,успешно,нет,0.0
физ. лицо,списание средств,3761.44,безналичный,Гомель,МаксБанк-MWRM-415,08-09-2020,19:37:18,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,771.62,наличный,Могилев,Белинвестбанк-URGM-986,06-11-2011,17:10:46,неправильный ввод пин-кода,да,13.03
физ. лицо,списание средств,1079.37,наличный,Гомель,Приорбанк-XFQN-315,14-04-2011,03:29:36,успешно,да,35.65
физ. лицо,списание средств,691.44,наличный,Гомель,Приорбанк-HPEZ-319,20-05-2006,15:41:52,успешно,да,11.22
физ. лицо,списание средств,3873.08,наличный,Гомель,Белинвестбанк-PSSD-896,20-12-2016,07:41:26,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4857.64,безналичный,Гродно,Белинвестбанк-IYUS-579,10-08-2008,07:38:22,успешно,да,411.3
физ. лицо,списание средств,3819.04,безналичный,Гомель,БелАгропромбанк-EBYK-233,17-09-2007,20:47:40,неправильный ввод пин-кода,нет,0.0
