Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,1980.91,безналичный,Гродно,Белинвестбанк-WYBZ-762,18-04-2018,01:08:54,успешно,нет,0.0
юр. лицо,списание средств,1075.6,безналичный,Могилев,МаксБанк-GCCH-620,25-12-2002,01:10:43,успешно,нет,0.0
физ. лицо,получение средств,1821.63,безналичный,Брест,Приорбанк-DDHF-845,15-07-2004,17:30:48,успешно,нет,0.0
физ. лицо,списание средств,3614.73,безналичный,Витебск,Приорбанк-GQPY-378,25-01-2010,08:50:23,недостаточно средств,да,79.29
юр. лицо,списание средств,4231.33,безналичный,Могилев,МаксБанк-BAES-252,03-11-2009,03:40:33,успешно,да,361.01
юр. лицо,списание средств,2473.11,наличный,Витебск,Белинвестбанк-GCIZ-817,01-07-2017,11:21:57,успешно,да,102.83
юр. лицо,получение средств,2010.53,безналичный,Гомель,Приорбанк-TECA-916,20-06-2011,22:36:37,успешно,нет,0.0
юр. лицо,получение средств,3960.8,безналичный,Витебск,Белинвестбанк-SOUB-861,18-01-2004,06:22:31,успешно,нет,0.0
физ. лицо,списание средств,4777.98,безналичный,Гродно,Белинвестбанк-JRIO-594,24-09-2021,02:07:41,успешно,да,78.62
юр. лицо,получение средств,3739.7,безналичный,Витебск,Приорбанк-QSVD-497,17-11-2006,03:55:54,успешно,нет,0.0
юр. лицо,списание средств,47.95,безналичный,Гродно,Беларусбанк-NKGO-936,17-01-2013,06:03:34,недостаточно средств,нет,0.0
юр. лицо,списание средств,14.88,безналичный,Брест,Приорбанк-JLSC-202,06-12-2021,00:17:39,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1666.12,безналичный,Гомель,Белинвестбанк-OTBS-506,11-02-2020,22:20:12,успешно,нет,0.0
юр. лицо,списание средств,2183.51,наличный,Витебск,Беларусбанк-XRYE-288,20-10-2015,17:18:40,успешно,да,141.12
юр. лицо,списание средств,1155.9,безналичный,Гродно,Белинвестбанк-DOSO-686,14-08-2012,20:55:44,недостаточно средств,нет,0.0
юр. лицо,списание средств,2344.58,безналичный,Гомель,Белинвестбанк-PYJY-806,22-01-2012,16:15:29,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2300.87,наличный,Брест,Приорбанк-VBWE-383,03-04-2004,11:52:12,успешно,нет,0.0
физ. лицо,списание средств,1710.73,безналичный,Гродно,Белинвестбанк-YXKT-473,27-10-2000,05:22:52,успешно,нет,0.0
юр. лицо,получение средств,4242.6,безналичный,Минск,Приорбанк-CLLA-306,01-06-2016,11:10:45,успешно,нет,0.0
физ. лицо,списание средств,3805.15,безналичный,Гродно,БелАгропромбанк-EQZO-518,28-07-2019,17:59:10,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4070.35,безналичный,Брест,Приорбанк-JXLH-691,09-10-2019,12:22:13,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,281.06,безналичный,Брест,МаксБанк-WIJM-090,06-04-2020,06:18:56,успешно,нет,0.0
юр. лицо,получение средств,852.43,наличный,Гомель,Беларусбанк-YANB-961,16-01-2001,22:40:42,успешно,нет,0.0
физ. лицо,списание средств,3689.83,безналичный,Гродно,Белинвестбанк-WLWC-878,18-09-2010,21:05:03,недостаточно средств,да,141.91
физ. лицо,получение средств,374.12,наличный,Гомель,Приорбанк-YHXU-899,09-04-2020,22:25:44,успешно,нет,0.0
физ. лицо,списание средств,3877.74,безналичный,Витебск,Беларусбанк-PWHZ-532,25-02-2013,20:49:51,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,326.25,наличный,Могилев,БелАгропромбанк-SOXP-111,12-05-2022,07:36:04,успешно,нет,0.0
физ. лицо,получение средств,224.54,безналичный,Могилев,БелАгропромбанк-KLBM-874,09-10-2006,15:46:11,успешно,нет,0.0
физ. лицо,получение средств,4186.97,безналичный,Минск,Белинвестбанк-EBGP-215,25-09-2010,14:39:21,успешно,нет,0.0
физ. лицо,списание средств,1338.82,безналичный,Брест,МаксБанк-BCYV-703,02-02-2011,00:40:24,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3474.67,безналичный,Гомель,Белинвестбанк-AFRM-740,09-07-2009,05:18:41,недостаточно средств,нет,0.0
физ. лицо,получение средств,1757.82,наличный,Гомель,Приорбанк-XXHU-734,08-10-2017,19:40:35,успешно,нет,0.0
юр. лицо,получение средств,1176.86,безналичный,Минск,Белинвестбанк-SJRA-914,04-05-2001,00:03:24,успешно,нет,0.0
юр. лицо,списание средств,4214.27,безналичный,Гродно,БелАгропромбанк-BBVA-767,05-01-2009,06:18:32,недостаточно средств,нет,0.0
физ. лицо,получение средств,793.71,безналичный,Могилев,МаксБанк-FPMO-806,21-12-2018,05:49:16,успешно,нет,0.0
физ. лицо,списание средств,4528.54,безналичный,Могилев,БелАгропромбанк-EZAO-407,29-05-2011,10:47:19,неправильный ввод пин-кода,да,295.49
физ. лицо,списание средств,216.77,наличный,Брест,Приорбанк-EHGJ-610,02-10-2004,08:32:42,успешно,нет,0.0
юр. лицо,получение средств,853.53,безналичный,Минск,Беларусбанк-UIHJ-208,31-08-2011,12:50:43,успешно,нет,0.0
юр. лицо,списание средств,2700.14,наличный,Витебск,Беларусбанк-YXSK-505,25-05-2003,23:42:14,успешно,нет,0.0
физ. лицо,получение средств,1759.28,наличный,Брест,БелАгропромбанк-CMLI-201,24-02-2021,15:23:24,успешно,нет,0.0
юр. лицо,получение средств,3716.2,наличный,Гродно,БелАгропромбанк-GRVQ-637,06-02-2022,05:29:07,успешно,нет,0.0
юр. лицо,получение средств,2081.09,безналичный,Гродно,БелАгропромбанк-FRZT-346,14-05-2000,08:39:31,успешно,нет,0.0
физ. лицо,получение средств,3954.64,безналичный,Витебск,БелАгропромбанк-HPAC-121,16-01-2018,02:33:32,успешно,нет,0.0
физ. лицо,получение средств,279.82,безналичный,Минск,Беларусбанк-GWFD-486,29-11-2002,18:43:57,успешно,нет,0.0
юр. лицо,получение средств,4851.99,безналичный,Минск,Приорбанк-OXOQ-749,20-06-2022,23:07:31,успешно,нет,0.0
